epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
77,48788.4,0.1744,0.76614,1.14351,0.73373,0.71419,0.69507,0.26659,0.28408,1.17237,1.57516,6.238e-05,6.238e-05,6.238e-05
78,49287.9,0.17835,0.76816,1.1584,0.74096,0.70753,0.69316,0.26488,0.28689,1.18952,1.57373,6.1885e-05,6.1885e-05,6.1885e-05
79,49788.8,0.17425,0.76427,1.14239,0.73075,0.71241,0.69083,0.26546,0.28313,1.1641,1.55521,6.139e-05,6.139e-05,6.139e-05
80,50287.8,0.17642,0.77505,1.14581,0.74579,0.73684,0.71286,0.28116,0.2775,1.12411,1.53259,6.0895e-05,6.0895e-05,6.0895e-05
81,50787.3,0.17247,0.75427,1.1326,0.70558,0.72152,0.68319,0.26186,0.28533,1.16655,1.56794,6.04e-05,6.04e-05,6.04e-05
82,51286.6,0.17027,0.74528,1.13109,0.76038,0.7062,0.69858,0.26484,0.29045,1.1826,1.5947,5.9905e-05,5.9905e-05,5.9905e-05
83,51787,0.17049,0.7564,1.13098,0.70796,0.73085,0.68815,0.25869,0.28858,1.173,1.58871,5.941e-05,5.941e-05,5.941e-05
84,52286.9,0.17128,0.73234,1.13247,0.73524,0.71044,0.68676,0.2665,0.28403,1.17433,1.56235,5.8915e-05,5.8915e-05,5.8915e-05
85,52787.3,0.17491,0.76814,1.14618,0.72031,0.68421,0.65939,0.24109,0.30006,1.25741,1.63101,5.842e-05,5.842e-05,5.842e-05
86,53289,0.16988,0.73382,1.12957,0.74341,0.72285,0.70875,0.28053,0.28188,1.13735,1.56038,5.7925e-05,5.7925e-05,5.7925e-05
87,53789.8,0.17164,0.73849,1.13912,0.75468,0.74398,0.71452,0.27862,0.28388,1.11982,1.56206,5.743e-05,5.743e-05,5.743e-05
88,54289,0.17404,0.77997,1.13777,0.75082,0.73684,0.71336,0.28021,0.27736,1.17527,1.53221,5.6935e-05,5.6935e-05,5.6935e-05
89,54789.8,0.16566,0.72719,1.11077,0.73316,0.68643,0.67079,0.24976,0.29589,1.21372,1.61566,5.644e-05,5.644e-05,5.644e-05
90,55289,0.17477,0.73836,1.14046,0.732,0.71149,0.6844,0.25489,0.29495,1.18053,1.62356,5.5945e-05,5.5945e-05,5.5945e-05
91,55786.6,0.17028,0.74131,1.12841,0.74752,0.7435,0.73163,0.29392,0.27458,1.12846,1.51983,5.545e-05,5.545e-05,5.545e-05
92,56284.3,0.17016,0.73432,1.12885,0.76786,0.73751,0.73495,0.29638,0.27818,1.1056,1.53269,5.4955e-05,5.4955e-05,5.4955e-05
93,56779.4,0.16671,0.70469,1.11534,0.76773,0.73549,0.72375,0.28984,0.2815,1.12734,1.55407,5.446e-05,5.446e-05,5.446e-05
94,57278.6,0.165,0.71557,1.11432,0.76677,0.73351,0.7279,0.28643,0.28219,1.14195,1.55776,5.3965e-05,5.3965e-05,5.3965e-05
95,57776.3,0.1701,0.71646,1.12594,0.72466,0.71352,0.6948,0.27243,0.28722,1.16377,1.58236,5.347e-05,5.347e-05,5.347e-05
96,58273.6,0.17126,0.72128,1.13176,0.70063,0.70753,0.6708,0.24779,0.29999,1.18937,1.64376,5.2975e-05,5.2975e-05,5.2975e-05
97,58736.3,0.16996,0.71132,1.12077,0.77218,0.73618,0.7244,0.29089,0.27887,1.1424,1.5411,5.248e-05,5.248e-05,5.248e-05
98,59217.2,0.16763,0.71279,1.12021,0.74984,0.71686,0.69991,0.27556,0.28433,1.16314,1.5746,5.1985e-05,5.1985e-05,5.1985e-05
99,59698.5,0.16653,0.71469,1.11339,0.75221,0.71619,0.70675,0.27263,0.28737,1.15607,1.59099,5.149e-05,5.149e-05,5.149e-05
100,60180.2,0.16235,0.6834,1.10416,0.76212,0.72418,0.71635,0.28708,0.28102,1.14886,1.56775,5.0995e-05,5.0995e-05,5.0995e-05
101,60661.5,0.16297,0.69602,1.11046,0.75307,0.71885,0.71086,0.28295,0.28509,1.11859,1.5715,5.05e-05,5.05e-05,5.05e-05
102,61143.9,0.1692,0.70052,1.12241,0.76838,0.73751,0.72705,0.29767,0.27519,1.12707,1.52964,5.0005e-05,5.0005e-05,5.0005e-05
103,61627.6,0.16192,0.69661,1.0998,0.76301,0.72929,0.71579,0.29447,0.2751,1.12859,1.53204,4.951e-05,4.951e-05,4.951e-05
104,62109.9,0.16477,0.69234,1.10972,0.7757,0.73959,0.72787,0.29151,0.28313,1.11782,1.56887,4.9015e-05,4.9015e-05,4.9015e-05
105,62591.9,0.16038,0.67681,1.10397,0.76951,0.74151,0.72738,0.28931,0.28179,1.13179,1.56699,4.852e-05,4.852e-05,4.852e-05
106,63073.1,0.16405,0.6903,1.1,0.76395,0.73092,0.7173,0.27907,0.28496,1.15802,1.58218,4.8025e-05,4.8025e-05,4.8025e-05
107,63554.8,0.15772,0.66638,1.08243,0.7786,0.7475,0.74367,0.29649,0.27783,1.12125,1.55048,4.753e-05,4.753e-05,4.753e-05
108,64035.3,0.16462,0.69523,1.1123,0.75782,0.72966,0.72374,0.27985,0.285,1.14756,1.5898,4.7035e-05,4.7035e-05,4.7035e-05
109,64515.9,0.15985,0.68457,1.09314,0.73876,0.73418,0.72434,0.27996,0.28723,1.15078,1.59128,4.654e-05,4.654e-05,4.654e-05
110,64996.3,0.1632,0.67145,1.10651,0.7699,0.72618,0.72348,0.28987,0.27928,1.13574,1.5445,4.6045e-05,4.6045e-05,4.6045e-05
111,65478.1,0.15765,0.67976,1.09145,0.74862,0.72485,0.71901,0.27679,0.28907,1.16793,1.60745,4.555e-05,4.555e-05,4.555e-05
112,65959.2,0.16358,0.67102,1.10753,0.75133,0.75283,0.73081,0.2928,0.27984,1.11302,1.55766,4.5055e-05,4.5055e-05,4.5055e-05
113,66440.4,0.16061,0.66973,1.09794,0.75662,0.73942,0.7323,0.29156,0.28138,1.10334,1.55844,4.456e-05,4.456e-05,4.456e-05
114,66921.1,0.15884,0.66406,1.0949,0.7569,0.71564,0.71585,0.27649,0.29077,1.14453,1.60882,4.4065e-05,4.4065e-05,4.4065e-05
115,67404.5,0.16224,0.66489,1.11553,0.75871,0.76682,0.74106,0.30031,0.27435,1.08476,1.5267,4.357e-05,4.357e-05,4.357e-05
116,67887.2,0.16045,0.66336,1.1001,0.77897,0.72553,0.72915,0.28947,0.27984,1.10856,1.5501,4.3075e-05,4.3075e-05,4.3075e-05
117,68370.1,0.15433,0.67398,1.08023,0.77046,0.74284,0.73691,0.29024,0.28076,1.09044,1.55822,4.258e-05,4.258e-05,4.258e-05
118,68852.1,0.15629,0.66899,1.08799,0.76861,0.74883,0.74601,0.29872,0.27654,1.11872,1.54695,4.2085e-05,4.2085e-05,4.2085e-05
119,69332.9,0.1547,0.65049,1.07178,0.73458,0.77482,0.73425,0.28975,0.27976,1.10436,1.56538,4.159e-05,4.159e-05,4.159e-05
120,69814.1,0.15455,0.64903,1.08118,0.75977,0.75012,0.73697,0.294,0.28113,1.09454,1.56922,4.1095e-05,4.1095e-05,4.1095e-05
121,70295.3,0.16167,0.68316,1.09911,0.75568,0.75616,0.7307,0.29434,0.27742,1.07554,1.54704,4.06e-05,4.06e-05,4.06e-05
122,70776.6,0.15675,0.65829,1.08967,0.77496,0.73618,0.7324,0.29587,0.28077,1.09756,1.55864,4.0105e-05,4.0105e-05,4.0105e-05
